dataset_name,totalRouteLength,sumOfTaskLengths,totalRouteCosts,maxRouteCost,iterations,computeTime,num_tasks,number_of_agents
CoverageTasks/AC300/AC6_0012.json,4101.703416707363,3436.1121594943133,1733.7424343461012,505.2863271659232,23,20.994084188947454,66,5
CoverageTasks/AC300/AC13_0010.json,4532.143115902225,3293.18914581412,2215.3702740338726,539.2258992413451,33,100.98754470190033,113,5
CoverageTasks/AC300/AC11_0010.json,4820.009313417795,3362.4923834136957,2647.375634594043,556.1501198187996,32,127.57358890702017,121,5
CoverageTasks/AC300/AC1_0011.json,4015.6701859159275,3363.3577371370247,1608.2257451226114,533.9393106106907,18,6.177043869160116,41,5
CoverageTasks/AC300/AC12_0009.json,4693.790522884147,3388.6567409411964,2252.422244627649,538.9148493070443,38,110.05255621788092,104,5
CoverageTasks/AC300/AC9_0008.json,4567.703566260294,3330.3930577213905,2711.7659346232867,577.6145463212325,33,99.59510502801277,101,5
CoverageTasks/AC300/AC3_0018.json,4103.435091723606,3278.1780696044993,2070.2325158111607,483.9417387097106,26,25.883716207928956,64,5
CoverageTasks/AC300/AC5_0012.json,4280.934064028763,3378.781751303406,2127.724646099606,519.7319929105956,21,17.847751569002867,64,5
CoverageTasks/AC300/AC14_0009.json,4450.338073395268,2932.5917086753893,2630.5888979718734,565.7947835642692,45,289.54125135508366,146,5
CoverageTasks/AC300/AC11_0004.json,4692.263412194219,3155.563484238769,2672.1721622776977,548.4314019470322,27,156.18465258809738,134,5
CoverageTasks/AC300/AC9_0018.json,4534.445578393861,3272.538840503666,2368.6855437606046,534.6341022089126,129,155.03715971298516,103,5
CoverageTasks/AC300/AC1_0012.json,3982.744829167227,3377.7765733785773,1594.9095518631625,461.68129460693103,21,6.44627785612829,44,5
CoverageTasks/AC300/AC14_0005.json,3168.0629917235237,2132.107626426156,2746.5462744691094,583.8386317918915,6,43.04728976287879,119,5
CoverageTasks/AC300/AC5_0015.json,4468.82051297315,3338.9341549759083,2602.0349294778566,576.8049237552157,25,27.86421092785895,72,5
CoverageTasks/AC300/AC2_0013.json,4113.259389244078,3362.402213710202,1695.9801835264816,439.37621544144395,16,6.538181588053703,48,5
